Leader	Year	Grade	TEAM	0.00000	0.01961	0.03922	0.05882	0.07843	0.09804	0.11765	0.13725	0.15686	0.17647	0.19608	0.21569	0.23529	0.25490	0.27451	0.29412	0.31373	0.33333	0.35294	0.37255	0.39216	0.41176	0.43137	0.45098	0.47059	0.49020	0.50980	0.52941	0.54902	0.56863	0.58824	0.60784	0.62745	0.64706	0.66667	0.68627	0.70588	0.72549	0.74510	0.76471	0.78431	0.80392	0.82353	0.84314	0.86275	0.88235	0.90196	0.92157	0.94118	0.96078	0.98039	1.00000	Size	EC	Lead-int	GradeC
D	DBA 1920	9.44	DBA 1920 P3 GM	0.00000	0.01961	-0.06713	-0.04753	-0.02792	-0.00831	0.01130	0.03090	0.05051	0.04354	0.06315	0.08276	0.10236	0.12197	0.14158	0.09472	0.11433	0.13393	0.15354	0.17315	0.19276	0.21236	-0.00067	0.01894	0.03855	0.05816	0.02791	0.04752	0.06713	0.08674	0.10635	0.12595	0.14556	0.16517	0.18478	0.20438	0.22399	0.24360	0.08874	0.10835	0.06148	0.08109	0.10070	0.12031	0.13992	0.15952	0.14457	0.06447	0.08408	0.09371	0.11332	0.00000	4	0.03887	2	9
A	DBA 1819	8.46	DBA 1819 P2 GE	0.00000	0.01961	-0.03234	-0.01274	0.00687	0.02648	0.04609	0.06569	0.08530	0.10491	0.12452	0.14413	0.16373	0.14757	0.16718	0.09734	0.11695	0.13655	0.15616	0.17577	0.19538	0.13448	0.15409	0.17370	0.19331	0.21292	0.23252	0.25213	0.27174	0.29135	0.31096	0.33056	0.35017	0.28033	0.29994	0.21221	0.05830	0.07791	0.02238	0.04199	0.06159	0.02753	0.04714	0.06675	0.06847	0.08807	0.10768	0.12729	0.10218	0.05917	0.07878	0.00000	4	0.07608	1	8
D	DBA 1314	7.40	DBA 1314 P3 G4	0.00000	0.00837	0.02798	0.04758	0.06719	0.08680	0.10641	0.12601	0.14562	0.16523	0.18484	0.20445	0.22405	0.24366	0.26327	0.28288	0.30249	0.27715	0.29676	0.31637	0.32474	0.34434	0.36395	0.36109	0.38070	0.40031	0.31879	0.31593	0.33554	0.35515	0.37476	0.39436	0.41397	0.43358	0.43071	0.45031	0.46992	0.44459	0.46420	0.48381	0.50341	0.36572	0.38533	0.40494	0.42455	0.42168	0.27275	0.15753	0.04230	0.02820	0.01410	0.00000	6	0.29056	2	7
A	DBA 1516	7.80	DBA 1516 P2 G1	0.00000	0.01961	-0.08336	-0.17692	-0.15731	-0.13770	-0.11809	-0.09849	-0.07888	-0.05927	-0.03966	-0.04174	-0.02214	-0.09729	-0.07768	-0.05807	-0.03846	-0.01886	0.00075	0.00904	0.02865	-0.03661	-0.01700	0.00261	-0.02493	-0.00532	0.01428	0.03389	0.05350	0.07311	0.04934	0.06894	-0.07363	-0.05402	-0.03441	-0.06385	-0.04424	-0.02463	-0.00502	0.01459	0.03419	0.05380	0.07341	0.09302	0.11263	-0.03750	-0.01789	0.00172	0.02133	0.04093	0.06054	0.00000	5	0.01228	1	7
D	DBA 1718	9.65	DBA 1718 P3 GE	0.00000	-0.03489	-0.01528	-0.03655	-0.01694	0.00267	0.02228	0.04188	0.06149	0.08110	0.02073	0.00968	0.02928	0.04889	0.06850	0.08811	0.10772	0.08032	0.09993	0.11954	0.13915	0.15875	0.17836	0.19797	0.10858	0.12819	0.14779	0.16740	0.18701	0.20662	0.22623	0.19133	0.21094	0.23055	0.21439	0.23059	0.25020	0.26981	0.28942	0.30903	0.32863	0.34824	0.32697	0.32478	0.34439	0.36399	0.31548	0.29489	0.27363	0.18423	0.14934	0.00000	4	0.11170	2	9
A	DBA 1314	8.80	DBA 1314 P2 G5	0.00000	0.01961	-0.10296	-0.08336	-0.06375	-0.04414	-0.02453	-0.00493	0.01468	0.03429	0.05390	0.07351	0.09311	0.11272	0.13233	0.15194	0.17155	0.19115	0.21076	-0.00660	0.01301	0.03261	0.05222	0.07183	0.09144	0.11105	0.13065	0.15026	0.16987	0.18948	0.20909	0.22869	0.24830	0.26791	0.28752	0.30712	0.04711	0.06672	0.08633	0.10594	0.12554	0.14515	0.16476	0.18437	0.20398	0.22358	0.24319	0.26280	0.28241	0.30201	0.32162	0.00000	6	0.07798	1	8
L	DBA 1314	9.40	DBA 1314 P3 G7	0.00000	-0.02387	-0.00426	0.01534	0.03495	0.05456	0.07417	0.09377	0.05541	0.07502	0.09463	0.11424	0.13384	0.15345	0.17306	-0.00298	0.01663	0.03623	0.05584	0.07545	0.09506	0.11466	0.13427	0.15388	0.17349	0.19310	0.21270	0.23231	0.25192	0.27153	0.29114	0.31074	0.33035	0.34996	0.36957	0.38917	0.40878	0.24723	0.26684	0.28645	0.30605	0.32566	0.34527	0.36488	0.00043	0.02003	0.03964	0.05925	0.07886	0.09846	0.11807	0.00000	6	0.11823	3	9
L	DBA 1920	9.04	DBA 1920 P3 GE	0.00000	0.01961	-0.01410	0.00550	0.02511	0.04472	0.06433	0.08393	0.10354	0.12315	0.13430	0.15391	0.15537	0.17498	0.15893	0.14831	0.16792	0.18147	0.20108	0.19047	0.21008	0.22968	0.24929	0.26890	0.24861	0.26822	0.28298	0.27962	0.29923	0.31280	0.33241	0.32903	0.32930	0.34891	0.34434	0.36394	0.36058	0.30885	0.32846	0.25981	0.27941	0.27484	0.29445	0.28384	0.30345	0.32305	0.30759	0.32720	0.29362	0.20078	0.22039	0.00000	4	0.17297	3	9
A	DBA 1314	7.60	DBA 1314 P3 G6	0.00000	-0.06739	-0.04778	-0.02818	-0.00857	0.01104	0.03065	0.05025	0.03120	0.05081	0.07042	0.09003	0.10963	0.12924	0.14885	0.09112	0.11073	0.13033	0.14994	0.16955	0.16983	0.18943	0.20904	0.22865	0.24826	0.26787	0.28747	0.30708	0.32669	0.34630	0.36591	0.38551	0.40512	0.42473	0.44434	0.24161	0.26122	0.28083	0.30044	0.32005	0.33965	0.35926	0.18554	0.20515	0.22476	0.24436	0.26397	0.28358	0.30319	0.17054	-0.00028	0.00000	6	0.15941	1	7
D	DBA 1718	7.88	DBA 1718 P3 GD	0.00000	0.00427	0.02388	0.04348	0.06309	0.08270	0.10231	0.12191	0.14152	0.09978	0.11939	0.13900	0.15860	0.17821	0.19782	0.21743	0.17569	0.17075	0.19036	0.20997	0.22958	0.24918	0.26879	0.23932	0.25893	0.27854	0.29814	0.31775	0.33736	0.35697	0.33977	0.34404	0.36365	0.38326	0.40287	0.42247	0.44208	0.46169	0.48130	0.38588	0.32879	0.34840	0.36801	0.38762	0.35201	0.32560	0.32681	0.34642	0.32001	0.20771	0.07548	0.00000	5	0.22692	2	7
D	DBA 1314	7.48	DBA 1314 P3 G8	0.00000	-0.00938	0.01023	0.02983	0.04944	0.03041	0.05002	0.06962	-0.02671	-0.00710	0.01251	0.03212	0.05172	0.07133	0.09094	0.11055	0.13016	0.14976	0.16937	0.18898	0.20859	0.22819	0.24780	0.26741	0.28702	0.30663	0.32623	0.34584	0.36545	0.38506	0.40467	0.42427	0.44388	0.46349	0.48310	0.50270	0.52231	0.48394	0.50355	0.52316	0.54276	0.56237	0.58198	0.60159	0.62120	0.55385	0.57346	0.59307	0.61268	0.63228	0.35237	0.00000	6	0.39527	2	7
L	DBA 1920	7.50	DBA 1920 P3 GC	0.00000	0.01961	-0.03221	-0.01261	0.00700	-0.00400	0.01561	0.03521	0.05482	0.07443	0.09404	0.11365	0.13325	0.15286	0.01941	-0.00180	0.01781	0.03741	0.05702	0.07663	0.09624	0.11584	0.13545	0.15506	0.15426	0.17387	0.09143	0.08043	0.10004	0.11965	0.13926	0.15886	0.17847	0.19808	0.21769	0.23729	0.25690	0.23569	0.25530	0.27491	0.29451	0.23249	0.25210	0.27171	0.24030	0.25990	0.27951	0.29912	0.10445	0.02200	0.04161	0.00000	4	0.07484	3	7
L	DBA 1516	7.60	DBA 1516 P3 G2	0.00000	-0.02425	-0.00464	0.01496	0.03092	0.04687	0.05186	0.06269	0.08230	0.05439	0.07400	0.09361	0.11321	0.10358	0.10675	0.11905	0.03997	0.05226	0.06456	0.08417	0.10378	0.10145	0.12106	0.14067	0.16028	0.17989	0.19949	0.20083	0.22044	0.19984	0.21945	0.23905	0.25866	0.27096	0.29057	0.29921	0.30785	0.32746	0.33976	0.35937	0.37897	0.38031	0.39992	0.41953	0.43914	0.41488	0.32886	0.28889	0.30119	0.24404	0.17228	0.00000	5	0.14902	3	7
L	DBA 1617	10.00	DBA 1617 P2 G1	0.00000	0.01961	-0.12880	-0.10920	-0.08959	-0.08157	-0.06196	-0.05684	-0.03723	-0.01762	0.00199	0.02160	0.00354	0.02315	-0.01518	-0.02164	-0.00203	-0.00271	0.01690	0.01913	0.02136	0.04096	0.03160	0.05121	0.07082	0.09043	0.05209	0.07170	0.09131	0.11092	0.13053	0.14144	0.15120	0.17081	0.14697	0.16657	0.05293	-0.01089	0.00872	-0.02672	-0.00712	0.00091	0.02052	-0.01202	0.00759	0.02719	-0.01403	0.00558	-0.02985	-0.01025	0.00936	0.00000	6	0.01411	3	10
L	DBA 1516	9.70	DBA 1516 P3 G8	0.00000	-0.03234	-0.01273	0.00038	0.01999	0.03960	0.05921	0.07881	0.09842	0.11803	0.05972	0.07933	0.09893	0.09256	0.11217	0.13178	0.08646	0.10606	0.12567	0.14528	0.16489	0.15851	0.17812	0.19773	0.19137	-0.00980	-0.02267	-0.00306	0.01655	0.03616	0.05577	-0.09995	-0.08034	-0.09320	-0.08658	-0.06698	-0.04737	-0.02776	-0.11204	-0.09243	-0.07283	-0.05322	-0.03361	-0.01400	0.00561	0.02521	0.04482	0.03845	0.01910	0.03870	-0.00662	0.00000	5	0.02240	3	9
L	DBA 1314	9.13	DBA 1314 P3 G3	0.00000	-0.05407	-0.03446	-0.01486	-0.03736	-0.01775	0.00186	0.02146	0.04107	0.06068	0.08029	0.09990	0.09318	0.11279	0.13240	0.15201	0.17162	0.19122	0.21083	0.23044	0.25005	0.26965	0.28926	0.30887	0.32848	0.34809	0.36769	0.38730	0.40691	0.42652	0.44613	0.46573	0.48534	0.50495	0.52456	0.49153	0.51114	0.47812	0.44510	0.46471	0.48431	0.50392	0.52353	0.49051	0.46801	0.34551	0.36512	0.35841	0.30434	0.32394	0.26986	0.00000	5	0.32170	3	9
D	DBA 1819	9.25	DBA 1819 P3 GF	0.00000	0.01961	0.02291	0.04251	0.06212	0.08173	0.10134	0.12094	0.14055	0.16016	0.17977	0.19938	0.21898	0.16521	0.18482	0.20443	0.22404	0.24364	0.19803	0.21764	0.23725	0.25685	0.27646	0.29607	0.26839	0.28800	0.30760	0.32721	0.34682	0.36643	0.31877	0.33837	0.35798	0.37759	0.39720	0.39561	0.41522	0.43483	0.45444	0.47405	0.43657	0.20343	0.22304	0.20392	0.22353	0.15345	0.04260	0.06221	0.00844	0.02804	0.04765	0.00000	4	0.19425	2	9
A	DBA 1516	9.20	DBA 1516 P2 G6	0.00000	-0.07256	-0.07928	-0.05968	-0.06640	-0.04679	-0.02718	-0.00758	0.01203	0.03164	0.05125	-0.05554	-0.03594	-0.01633	0.00328	0.02289	0.04250	0.06210	0.08171	0.10132	0.12093	0.12078	0.14039	0.16000	0.15328	0.17289	0.19249	0.21210	0.23171	0.24802	0.22023	0.13516	0.02771	0.04732	0.06693	0.08653	0.05348	0.03359	0.05320	0.07281	0.06739	0.04092	0.05394	0.07355	0.08658	0.04693	0.05996	0.05324	0.07285	0.09245	0.07256	0.00000	6	0.02987	1	9
L	DBA 1415	10.00	DBA 1415 P2 G10	0.00000	0.00971	0.02932	0.04892	0.05863	0.02873	0.04834	0.06794	-0.08076	-0.10076	-0.08115	-0.06154	-0.04194	-0.04213	-0.04232	-0.02271	-0.00310	-0.07261	-0.05300	-0.03339	-0.01378	0.00582	-0.01417	-0.04407	-0.02446	-0.00485	-0.12386	-0.12406	-0.14405	-0.12444	-0.10483	-0.08523	-0.06562	-0.04601	-0.08581	-0.06621	-0.04660	-0.04679	-0.02718	-0.00757	0.01203	0.03164	0.05125	0.07086	0.09047	0.01106	0.03067	0.00078	-0.01922	0.00038	0.00019	0.00000	6	0.01066	3	10
L	DBA 1920	9.20	DBA 1920 P2 GM	0.00000	0.01961	0.01587	-0.04042	-0.02081	-0.11796	-0.09835	-0.11085	-0.09124	-0.07163	-0.05202	-0.03241	-0.08287	-0.06326	-0.04365	-0.07074	-0.09783	-0.07823	-0.05862	-0.03901	-0.01940	0.00020	0.01981	-0.10068	-0.08107	-0.06146	-0.06521	-0.04560	-0.07270	-0.05309	-0.03348	-0.01388	0.00573	0.02534	0.04495	-0.16895	-0.14934	-0.12973	-0.11012	-0.09752	-0.07792	-0.05831	-0.03870	-0.01909	0.00052	0.02012	-0.06301	-0.04340	-0.02379	-0.00419	0.01542	0.00000	4	0.01381	3	9
L	DBA 1314	7.20	DBA 1314 P2 G6	0.00000	0.01961	-0.11683	-0.09723	-0.07762	-0.05801	-0.03840	-0.01880	0.00081	0.02042	0.04003	0.05964	-0.12232	-0.10271	-0.23914	-0.21953	-0.29095	-0.27135	-0.25174	-0.39468	-0.37507	-0.35547	-0.33586	-0.31625	-0.29664	-0.27703	-0.25743	-0.23782	-0.21821	-0.19860	-0.17899	-0.15939	-0.13978	-0.12017	-0.10056	-0.21750	-0.19789	-0.17828	-0.15867	-0.13906	-0.11946	-0.09985	-0.08024	-0.06063	-0.04102	-0.02142	-0.00181	0.01780	0.03741	0.05701	0.07662	0.00000	6	0.09797	3	7
L	DBA 1819	8.91	DBA 1819 P2 GC	0.00000	0.01961	0.00051	0.02011	0.03972	0.05933	0.07894	0.09854	0.11815	0.13776	0.03561	0.05522	0.07482	0.02590	0.01454	0.03415	0.05376	0.07336	0.09297	0.11258	0.13219	0.14018	0.12785	0.14746	0.13881	0.15842	0.15866	0.14613	0.16574	0.14064	0.12153	0.14113	0.11661	0.07447	0.09408	-0.04989	-0.03028	-0.01415	-0.00422	0.01539	-0.03818	-0.04529	-0.02568	-0.00607	0.01354	0.03314	0.01404	0.03365	0.00157	-0.02470	-0.00509	0.00000	4	0.02192	3	8
A	DBA 1718	9.26	DBA 1718 P3 GA	0.00000	-0.00625	0.01336	0.03296	0.01810	0.03771	0.05732	0.07692	0.09653	0.10752	0.10558	0.12519	0.14479	0.14285	0.16246	0.14759	0.10687	0.12647	0.09005	0.10966	0.12927	0.10224	0.12185	0.14146	0.16107	0.10656	0.09160	0.11121	0.09634	0.02545	0.04506	0.06466	0.08427	0.10388	0.12349	0.14309	0.16270	0.13059	0.15020	0.16981	0.18941	0.12283	0.14244	0.11895	0.13856	0.10645	0.09158	0.09826	0.09202	0.07714	-0.01099	0.00000	5	0.03601	1	9
L	DBA 1314	8.80	DBA 1314 P2 G1	0.00000	0.01961	-0.06409	-0.04449	-0.02488	-0.00527	0.01434	0.03394	0.05355	0.07316	0.09277	0.11238	0.04934	0.06895	0.08856	0.10817	0.12778	0.14738	0.16699	0.08329	0.10290	0.12250	0.06636	-0.01045	0.00916	0.02739	0.04699	0.06660	0.08621	0.06450	0.08411	0.10371	0.08200	0.10161	-0.01653	0.00307	0.02268	0.04229	0.06190	0.08151	0.10111	0.12072	0.05769	-0.01912	0.00049	0.02009	0.02593	0.04554	0.06515	0.04342	0.06303	0.00000	6	0.01579	3	8
L	DBA 1920	6.26	DBA 1920 P3 GL	0.00000	0.01961	-0.05491	-0.03531	-0.01570	0.00391	0.02352	0.04312	0.06273	0.08234	0.10195	0.12156	0.14116	0.16077	0.13556	0.15517	0.17478	0.19438	0.21399	0.23360	0.25321	0.21902	0.23863	0.24031	0.25992	0.27953	0.26327	0.28288	0.26664	0.28625	0.30586	0.32546	0.33610	0.29744	0.31705	0.32320	0.34281	0.34898	0.36859	0.28959	0.22402	0.24363	0.24352	0.26313	0.24688	0.26648	0.19107	0.15017	0.16978	0.02801	0.04762	0.00000	5	0.14288	3	5
L	DBA 1516	5.00	DBA 1516 P3 G6	0.00000	-0.01106	-0.00577	0.00361	0.02322	0.04283	0.06244	0.08204	0.10165	0.08036	0.03862	0.02142	0.03284	0.04018	-0.00974	-0.01876	0.00085	-0.01636	-0.01720	0.00241	0.02202	0.04162	0.06123	0.08084	0.10045	0.12006	0.13966	0.15927	0.17888	0.19849	0.21810	0.23770	0.25731	0.26874	0.23927	0.24251	0.26212	0.28173	0.30134	0.30459	0.32419	0.32744	0.34705	0.36666	0.32083	0.31589	0.24552	0.22423	0.24384	0.23481	0.04583	0.00000	6	0.10148	3	5
L	DBA 1718	9.22	DBA 1718 P2 GG	0.00000	0.01961	-0.07022	-0.05062	-0.12315	-0.10354	-0.08393	-0.06433	-0.04472	-0.02511	-0.00550	0.01411	0.03371	0.05332	0.07293	0.09254	0.03378	0.05338	0.04394	0.06355	0.08316	0.08925	0.10886	0.12334	0.14295	0.11076	0.12468	0.14429	0.05244	0.07205	0.05964	0.07924	0.09885	0.08468	0.10429	0.11268	0.13229	0.14176	0.16137	0.15396	0.08912	0.10873	0.08807	0.10768	0.12729	0.14689	0.13948	0.09356	0.11317	-0.00679	0.01282	0.00000	5	0.02573	3	9
D	DBA 1920	8.42	DBA 1920 P2 GH	0.00000	0.01961	-0.18805	-0.16845	-0.14884	-0.22168	-0.20207	-0.18247	-0.25916	-0.23955	-0.21994	-0.20033	-0.18073	-0.16112	-0.14151	-0.12190	-0.12541	-0.10581	-0.08620	-0.06659	-0.04698	-0.02738	-0.02318	-0.00357	-0.00168	0.01793	0.01442	0.03403	0.05364	0.07325	0.02353	0.04313	0.06274	0.02842	0.04803	-0.00942	0.01019	0.02980	0.04941	0.06902	0.08862	0.10823	0.12784	0.14745	0.16706	0.18666	0.20627	0.22588	0.18771	0.12642	0.14603	0.00000	5	0.04985	2	8
L	DBA 1415	7.40	DBA 1415 P3 G4	0.00000	0.00572	0.02533	0.04493	0.00899	0.02860	0.04821	0.06781	0.05964	0.07925	0.07108	0.09069	0.06862	0.08823	0.10784	0.07190	0.09151	0.02777	0.00572	0.02533	0.04494	0.02287	-0.04085	-0.06291	-0.08497	-0.06536	-0.08742	-0.06781	-0.04820	-0.02859	-0.00898	0.01062	0.03023	0.04984	0.05556	0.07516	0.06699	0.08660	0.10621	0.11193	0.13153	0.15114	0.14297	0.16258	0.18219	0.20179	0.22140	0.24101	0.16340	0.09967	0.07761	0.00000	5	0.02666	3	7
D	DBA 1819	9.30	DBA 1819 P2 GG	0.00000	0.01961	0.03922	-0.01961	0.00000	0.01961	-0.04392	-0.02432	-0.00471	0.01490	0.03451	0.03844	0.05804	0.07765	0.05020	0.06981	0.08942	0.08549	0.10510	0.12471	0.13647	0.15607	0.17568	0.19529	0.21490	0.23451	0.25411	0.27372	0.21333	0.23294	0.25255	0.19372	0.21333	0.23294	0.15687	0.17647	0.19608	0.21569	0.23530	0.25491	0.11764	0.13725	0.15686	0.08236	0.10197	0.07451	0.09412	0.11373	0.01961	0.03921	0.05882	0.03137	3	0.06225	2	9
A	DBA 1516	7.10	DBA 1516 P3 G7	0.00000	-0.05446	-0.03485	-0.01525	0.00436	0.02397	0.04358	0.06318	0.08279	-0.00872	0.01089	0.03050	0.05010	0.06971	0.08932	0.10893	0.12854	0.05092	0.07053	0.09014	0.10975	0.12935	0.14896	0.16857	0.18818	0.20779	0.22739	0.24700	0.26661	0.28622	0.30583	0.32543	0.34504	0.36465	0.38426	0.40386	0.42347	0.44308	0.46269	0.48230	0.37922	0.39883	0.41381	0.43342	0.44377	0.44254	0.46215	0.43546	0.28840	0.29411	0.19335	0.00000	6	0.21433	1	7
L	DBA 1819	7.83	DBA 1819 P3 GH	0.00000	0.01961	-0.05785	-0.03825	-0.01864	-0.08279	-0.06318	-0.04358	-0.04644	-0.02683	-0.03091	-0.03194	-0.01234	0.00727	0.02688	0.04649	0.05081	0.07041	0.09002	0.10963	0.12924	0.13967	0.15928	0.17889	0.19850	0.21811	0.21325	0.20841	0.22802	0.23234	0.23819	0.25779	0.18844	0.19276	0.21237	0.20905	0.22866	0.21005	0.16087	0.18048	0.15423	0.15091	0.17052	0.12899	0.14860	0.13380	0.13048	0.15009	0.12002	0.01275	0.03236	0.00000	4	0.06035	3	7
A	DBA 1516	8.80	DBA 1516 P2 G4	0.00000	-0.09397	-0.07436	-0.11155	-0.09194	-0.07233	-0.05272	-0.03312	-0.01351	-0.03176	-0.05002	-0.03041	-0.01081	-0.07638	-0.05677	-0.03716	-0.01755	0.00205	0.02166	0.04127	-0.06217	-0.04257	-0.02296	-0.05541	-0.03580	-0.03891	-0.01931	0.00030	-0.00375	-0.02673	-0.00712	0.01248	0.03209	0.05170	-0.00205	0.01755	0.03716	0.05677	0.07638	0.09599	0.11559	0.13520	0.13588	0.15549	0.17510	0.19470	0.21431	0.19606	0.21567	0.23527	0.18389	0.00000	6	0.02639	1	8
L	DBA 1617	8.68	DBA 1617 P3 G6	0.00000	-0.02962	-0.01001	0.00959	0.00731	0.02692	0.04653	0.06613	0.08574	0.10535	0.12496	0.14457	0.06352	0.08313	0.10274	0.12235	0.05005	0.06965	0.08926	0.10887	0.12848	0.14590	0.16551	0.18512	0.20144	0.22105	0.24065	0.26026	0.21423	0.23384	0.25345	0.27305	0.29266	0.31227	0.33188	0.35148	0.37109	0.39070	0.41031	0.42992	0.34011	0.35972	0.37933	0.39894	0.41855	0.31561	0.33522	0.35483	0.37444	0.37653	0.34363	0.00000	5	0.18297	3	8
D	DBA 1617	8.64	DBA 1617 P3 G8	0.00000	-0.01650	0.00311	0.02271	0.04232	0.06193	0.08154	0.09836	0.08464	0.10425	0.12386	0.14347	0.16307	0.14657	0.14118	0.14968	0.13873	0.14444	0.14738	0.15588	0.13660	0.10065	0.09248	0.11209	0.10392	0.11242	0.10980	0.10719	0.10458	0.11307	0.13268	0.15228	0.17189	0.19150	0.20000	0.21405	0.21699	0.22827	0.23677	0.25638	0.27598	0.29559	0.28742	0.29036	0.28775	0.30735	0.32696	0.31046	0.23285	0.09134	-0.01128	0.00000	6	0.08920	2	8
A	DBA 1920	8.50	DBA 1920 P3 GI	0.00000	0.01961	0.03166	-0.02439	-0.00478	0.01483	0.03444	0.05404	0.07365	0.09326	0.10908	0.12869	0.11554	0.13515	0.12087	0.07217	0.09178	0.11138	0.13099	0.15060	0.15818	0.17778	0.13218	0.15179	0.13547	0.15508	0.16333	0.06205	0.08166	0.10127	0.12088	0.13859	0.12416	0.14377	0.16149	0.18109	0.14154	0.14231	0.16192	0.10717	0.12677	0.08965	0.10926	0.10995	0.10309	0.12269	0.05409	0.07370	0.03029	-0.01138	0.00823	0.00000	5	0.03645	1	8
A	DBA 1415	9.20	DBA 1415 P3 G7	0.00000	-0.04225	-0.02264	-0.00304	-0.03841	-0.10127	-0.13665	-0.11705	-0.11118	-0.11219	-0.09258	-0.07297	-0.05337	-0.06125	-0.04164	-0.05502	-0.07665	-0.05705	-0.10617	-0.11955	-0.09994	-0.08034	-0.06073	-0.04112	-0.02151	-0.00190	0.00396	0.00157	0.02118	0.01330	0.03291	0.03189	0.05150	0.05050	0.03437	0.01411	-0.02814	-0.00853	-0.01641	-0.03254	-0.02669	-0.02082	-0.04382	-0.02421	-0.03553	-0.01593	-0.01007	-0.00420	-0.02446	-0.01310	-0.00312	0.00000	6	0.00978	1	9
L	DBA 1718	9.26	DBA 1718 P3 GG	0.00000	-0.05265	-0.03304	-0.01344	0.00388	0.02349	0.04310	0.06270	0.08231	0.10192	0.12153	0.14114	0.16074	0.15741	0.15660	0.09833	0.11794	0.13754	0.15715	0.17676	0.19637	0.21597	0.19188	0.21149	0.21413	0.23374	0.24003	0.25872	0.25700	0.27661	0.29622	0.31582	0.33543	0.35504	0.36318	0.32750	0.34711	0.36672	0.38633	0.34343	0.34009	0.26817	0.21342	0.22730	0.20103	0.22063	0.24024	0.25985	0.22842	0.13569	0.06068	0.00000	5	0.14460	3	9
A	DBA 1920	10.00	DBA 1920 P3 GD	0.00000	0.01961	0.00037	0.01997	0.03958	0.05919	0.07880	0.09840	0.11801	0.13762	0.15723	0.17684	0.19644	0.10920	0.12881	0.14842	0.16803	0.18763	0.20724	0.22685	0.22703	0.21749	0.23710	0.25671	0.27632	0.29593	0.31553	0.33514	0.35475	0.37436	0.36483	0.38443	0.40404	0.30709	0.32670	0.29773	0.22506	0.24467	0.26428	0.28389	0.30349	0.32310	0.34271	0.09035	-0.03574	-0.01614	0.00347	0.02308	-0.00588	0.01372	0.03333	0.00000	4	0.14515	1	10
